Time	RotTorq	YawBrFxp	YawBrFyp
171.25	461300.0	161300.0	13640.0
171.3	467800.0	165400.0	12070.0
171.35	469000.0	169500.0	10330.0
171.4	464100.0	172900.0	8541.0
171.45	455700.0	175100.0	6817.0
171.5	448100.0	176500.0	5159.0
171.55	444300.0	177800.0	3400.0
171.6	445700.0	179900.0	1407.0
171.65	451400.0	182700.0	-857.8
171.7	459100.0	185900.0	-3221.0
171.75	464300.0	188700.0	-5543.0
171.8	464400.0	190500.0	-7683.0
171.85	459800.0	191200.0	-9575.0
171.9	452500.0	191200.0	-11340.0
171.95	445700.0	190600.0	-13130.0
172.0	442500.0	189700.0	-14970.0
172.05	444700.0	188400.0	-16740.0
172.1	451100.0	186800.0	-18320.0
172.15	458400.0	184800.0	-19620.0
172.2	463700.0	182600.0	-20610.0
172.25	465300.0	180800.0	-21300.0
172.3	462300.0	179200.0	-21840.0
172.35	456600.0	177400.0	-22210.0
172.4	450700.0	174800.0	-22340.0
172.45	447200.0	171200.0	-22130.0
172.5	447400.0	167200.0	-21600.0
172.55	451600.0	163500.0	-20830.0
172.6	458400.0	160600.0	-19960.0
172.65	464800.0	158500.0	-19100.0
172.7	468200.0	156300.0	-18210.0
172.75	467000.0	153600.0	-17120.0
172.8	461900.0	150100.0	-15660.0
172.85	455200.0	146500.0	-13810.0
172.9	449500.0	143200.0	-11770.0
172.95	447300.0	140200.0	-9770.0
173.0	449100.0	137400.0	-7979.0
173.05	453900.0	134800.0	-6359.0
173.1	459400.0	132300.0	-4698.0
173.15	463100.0	129800.00000000001	-2793.0
173.2	463100.0	127600.0	-607.6
173.25	459100.0	126000.0	1713.0
173.3	452900.0	125200.0	3961.0
173.35	447200.0	125200.0	5981.0
173.4	444800.0	125700.0	7781.0
173.45	447300.0	126600.0	9475.0
173.5	454100.0	127500.0	11140.0
173.55	462700.0	128500.0	12750.0
173.6	469000.0	129800.00000000001	14210.0
173.65	470000.0	131800.0	15450.0
173.7	465500.0	134900.0	16500.0
173.75	457200.0	139200.0	17330.0
173.8	448900.0	144000.0	18000.0
173.85	444100.0	148300.0	18490.0
173.9	445100.0	151500.0	18800.0
173.95	451200.0	153400.0	18830.0
174.0	459300.0	155100.0	18570.0
174.05	465700.0	157600.0	18070.0
174.1	467400.0	161600.0	17440.0
174.15	463800.0	167100.0	16740.0
174.2	456500.0	172800.0	15960.0
174.25	448500.0	177500.0	15020.0
174.3	443500.0	180400.0	13830.0
174.35	443300.0	182300.0	12350.0
174.4	447600.0	184400.0	10590.0
174.45	454000.0	187900.0	8681.0
174.5	459400.0	192500.0	6761.0
174.55	461600.0	196800.0	4878.0
174.6	459500.0	199200.0	2959.0
174.65	453400.0	199400.0	900.5
174.7	446300.0	198400.0	-1247.0
174.75	441900.0	197600.0	-3371.0
174.8	442600.0	197800.0	-5400.0
174.85	447900.0	198300.0	-7362.0
174.9	455700.0	198300.0	-9270.0
174.95	462600.0	197000.0	-11130.0
175.0	465700.0	194600.0	-12910.0
175.05	463400.0	191500.0	-14570.0
175.1	456900.0	188400.0	-16000.0
175.15	449500.0	185500.0	-17130.0
175.2	444900.0	182800.0	-17960.0
175.25	445400.0	179600.0	-18610.0
175.3	450700.0	175500.0	-19260.0
175.35	458600.0	170900.0	-19980.0
175.4	466000.0	166400.0	-20650.0
175.45	470000.0	162600.0	-21030.0
175.5	468700.0	159400.0	-20980.0
175.55	462200.0	156100.0	-20560.0
175.6	453600.0	152100.0	-19870.0
175.65	446700.0	147100.0	-19080.0
175.7	444400.0	141500.0	-18310.0
175.75	447600.0	136200.0	-17500.0
175.8	454900.0	132000.0	-16510.0
175.85	462900.0	129199.99999999999	-15260.0
175.9	468600.0	127200.0	-13730.0
175.95	469800.0	125200.0	-12020.0
176.0	465800.0	122700.0	-10260.0
176.05	458600.0	119900.0	-8487.0
176.1	451800.0	117900.0	-6627.0
176.15	449200.0	117500.0	-4625.0
176.2	452300.0	118500.0	-2530.0
176.25	459800.0	119900.0	-509.4
176.3	468400.0	121000.0	1298.0
176.35	474300.0	121700.0	2902.0
176.4	474800.0	123000.0	4437.0
176.45	469600.0	125700.0	6045.0
176.5	461000.0	129800.00000000001	7796.0
176.55	452800.0	134400.0	9593.0
176.6	448600.0	138200.0	11260.0
176.65	449900.0	140700.0	12650.0
176.7	455700.0	142800.0	13670.0
176.75	462900.0	145700.0	14390.0
176.8	468200.0	150500.0	14980.0
176.85	469000.0	156900.0	15590.0
176.9	465200.0	163400.0	16260.000000000002
176.95	457900.0	168300.0	16820.0
177.0	450100.0	171400.0	17100.0
177.05	444900.0	173800.0	17040.0
177.1	444000.0	177300.0	16680.0
177.15	446600.0	182600.0	16079.999999999998
177.2	451000.0	189200.0	15340.0
177.25	455300.0	195000.0	14480.0
177.3	457400.0	198000.0	13490.0
177.35	456200.0	198100.0	12360.0
177.4	451800.0	197100.0	11110.0
177.45	446200.0	197000.0	9778.0
177.5	441900.0	198400.0	8375.0
177.55	440800.0	200500.0	6891.0
177.6	443400.0	202000.0	5331.0
177.65	448200.0	201700.0	3676.0
177.7	453400.0	199400.0	1919.0
177.75	456700.0	195800.0	103.0
177.8	456900.0	191900.0	-1677.0
177.85	453600.0	188600.0	-3310.0
177.9	448700.0	185800.0	-4756.0
177.95	444600.0	183200.0	-6110.0
178.0	443200.0	179900.0	-7547.0
178.05	445000.0	175300.0	-9163.0
178.1	449700.0	169700.0	-10850.0
178.15	455500.0	164200.0	-12370.0
178.2	460000.0	159400.0	-13620.0
178.25	461000.0	155600.0	-14590.0
178.3	458300.0	152000.0	-15370.0
178.35	452800.0	147800.0	-16079.999999999998
178.4	447500.0	142400.0	-16740.0
178.45	444800.0	136300.0	-17270.0
178.5	446200.0	130400.0	-17630.0
178.55	451300.0	126200.0	-17740.0
178.6	458600.0	124300.0	-17610.0
178.65	465200.0	123800.0	-17350.0
178.7	468200.0	122900.0	-17020.0
178.75	466500.0	120600.0	-16610.0
178.8	461300.0	117200.0	-16020.0
178.85	455900.0	114100.0	-15090.0
178.9	453100.0	112800.0	-13860.0
178.95	454300.0	114200.0	-12540.0
179.0	459400.0	117800.0	-11320.0
179.05	466600.0	121700.0	-10260.0
179.1	473000.0	124300.0	-9242.0
179.15	475100.0	124800.0	-8074.0
179.2	472300.0	125000.0	-6581.0
179.25	465700.0	126700.0	-4757.0
179.3	458600.0	130900.0	-2817.0
179.35	453300.0	136600.0	-1103.0
179.4	452000.0	141700.0	273.2
179.45	455200.0	145300.0	1447.0
179.5	461000.0	147900.0	2633.0
179.55	467000.0	151000.0	4005.0
179.6	470200.0	155600.0	5535.0
179.65	468700.0	161800.0	7056.0
179.7	462100.0	168600.0	8359.0
179.75	452700.0	174800.0	9347.0
179.8	444300.0	179900.0	10130.0
179.85	440100.0	184100.0	10880.0
179.9	441400.0	188300.0	11670.0
179.95	447300.0	193100.0	12410.0
180.0	455200.0	198000.0	12930.0
180.05	460600.0	202300.0	13060.0
180.1	460700.0	205700.0	12900.0
180.15	456100.0	208000.0	12700.0
180.2	449100.0	209300.0	12640.0
180.25	442500.0	209700.0	12670.0
180.3	439600.0	209700.0	12590.0
180.35	441300.0	209300.0	12110.0
180.4	447200.0	208500.0	11190.0
180.45	454100.0	207000.0	9965.0
180.5	459100.0	204700.0	8777.0
180.55	460100.0	201400.0	7844.0
180.6	456700.0	197400.0	7145.0
180.65	451000.0	193200.0	6435.0
180.7	446100.0	189300.0	5422.0
180.75	444700.0	185700.0	3990.0
180.8	447600.0	181700.0	2276.0
180.85	453300.0	176900.0	577.7
180.9	459500.0	171400.0	-868.6
180.95	463400.0	165500.0	-2066.0
181.0	463400.0	159800.0	-3212.0
181.05	459400.0	154500.0	-4530.0
181.1	454000.0	149300.0	-6035.0
181.15	450100.0	143800.0	-7535.0
181.2	449900.0	137700.0	-8802.0
181.25	453000.0	131600.0	-9771.0
181.3	458500.0	126700.0	-10550.0
181.35	464400.0	123800.0	-11320.0
181.4	468400.0	122700.0	-12240.0
181.45	468500.0	122000.0	-13260.0
181.5	465000.0	120200.0	-14110.0
181.55	460700.0	117000.0	-14510.0
181.6	458400.0	113500.0	-14420.0
181.65	459800.0	111400.0	-14120.0
181.7	464200.0	112000.0	-13980.0
181.75	469500.0	115000.0	-14160.0
181.8	472900.0	118800.0	-14480.0
181.85	473000.0	121300.0	-14590.0
181.9	469900.0	121600.0	-14180.0
181.95	465500.0	120600.0	-13220.0
182.0	461500.0	120400.0	-12040.0
182.05	459600.0	122500.0	-11030.0
182.1	460000.0	126900.0	-10390.0
182.15	462500.0	132400.0	-9979.0
182.2	465600.0	137200.0	-9371.0
182.25	467700.0	140500.0	-8260.0
182.3	467400.0	143100.0	-6666.0
182.35	464100.0	146700.0	-4975.0
182.4	458700.0	152200.0	-3557.0
182.45	453300.0	159400.0	-2551.0
182.5	449900.0	166700.0	-1755.0
182.55	449700.0	172700.0	-757.8000000000001
182.6	452200.0	177300.0	638.2
182.65	456300.0	181300.0	2317.0
182.7	459300.0	185800.0	3817.0
182.75	459400.0	191400.0	4788.0
182.8	456200.0	197400.0	5271.0
182.85	451800.0	202200.0	5711.0
182.9	449000.0	204600.0	6539.0
182.95	448700.0	204700.0	7762.0
183.0	450500.0	203900.0	8990.0
183.05	453000.0	203700.0	9747.0
183.1	455400.0	204800.0	9897.0
183.15	456900.0	206600.0	9757.0
183.2	456900.0	207300.0	9764.0
183.25	455300.0	205900.0	10140.0
183.3	453000.0	202300.0	10740.0
183.35	451300.0	197700.0	11160.0
183.4	451400.0	193600.0	11050.0
183.45	453600.0	190900.0	10380.0
183.5	456800.0	189000.0	9431.0
183.55	458900.0	186400.0	8583.0
183.6	459200.0	182000.0	8070.0
183.65	457900.0	175900.0	7771.0
183.7	455800.0	169600.0	7278.0
183.75	454200.0	164500.0	6254.0
183.8	454300.0	160800.0	4734.0
183.85	456900.0	157100.0	3095.0
183.9	461300.0	152300.0	1777.0
183.95	465300.0	146400.0	905.1
184.0	467200.0	140600.0	218.1
184.05	466500.0	136300.0	-705.0999999999999
184.1	464400.0	134200.0	-2098.0
184.15	462500.0	133700.0	-3814.0
184.2	462200.0	133000.0	-5456.0
184.25	463900.0	131100.0	-6663.0
184.3	467000.0	127900.0	-7395.0
184.35	470500.0	124500.0	-7965.0
184.4	472800.0	122400.0	-8788.0
184.45	473600.0	122700.0	-10020.0
184.5	472500.0	124700.0	-11440.0
184.55	470000.0	126800.0	-12630.0
184.6	467600.0	127800.0	-13270.0
184.65	466700.0	127400.0	-13400.0
184.7	467700.0	126800.0	-13450.0
184.75	469600.0	127400.0	-13820.0
184.8	471500.0	129699.99999999999	-14510.0
184.85	472500.0	133200.0	-15160.0
184.9	472800.0	136800.0	-15310.0
184.95	472200.0	139700.0	-14820.0
185.0	470800.0	142100.0	-13970.0
185.05	468700.0	145300.0	-13220.0
185.1	466400.0	150200.0	-12890.0
185.15	464900.0	156700.0	-12880.0
185.2	464300.0	163300.0	-12800.0
185.25	464900.0	168600.0	-12170.0
185.3	465900.0	172400.0	-10890.0
185.35	466800.0	175500.0	-9286.0
185.4	466900.0	179000.0	-7916.0
185.45	466200.0	183700.0	-7071.0
185.5	464500.0	189100.0	-6607.0
185.55	462800.0	194600.0	-6011.0
185.6	461900.0	198800.0	-4879.0
185.65	462400.0	200800.0	-3182.0
185.7	464100.0	201000.0	-1290.0
185.75	465800.0	201000.0	267.29999999999995
185.8	466500.0	201700.0	1246.0
185.85	466100.0	203400.0	1912.0
185.9	464300.0	205000.0	2709.0
185.95	462200.0	205300.0	3972.0
186.0	461400.0	203400.0	5630.0
186.05	462200.0	199400.0	7167.0
186.1	464500.0	194800.0	8106.0
186.15	467600.0	191100.0	8351.0
186.2	470100.0	188800.0	8290.0
186.25	470800.0	187100.0	8500.0
186.3	469300.0	184600.0	9267.0
186.35	466300.0	180600.0	10340.0
186.4	463100.0	175200.0	11100.0
186.45	461600.0	169700.0	11120.0
186.5	463600.0	164900.0	10470.0
186.55	469100.0	160800.0	9631.0
186.6	476100.0	157000.0	9128.0
186.65	481800.0	153000.0	9105.0
186.7	484200.0	149000.0	9274.0
186.75	482400.0	145700.0	9101.0
186.8	477400.0	143600.0	8239.0
186.85	471900.0	142700.0	6797.0
186.9	468800.0	141900.0	5239.0
186.95	470300.0	139900.0	4030.9999999999995
187.0	476100.0	136300.0	3264.0
187.05	483200.0	132600.0	2590.0
187.1	488600.0	130500.0	1549.0
187.15	489500.0	131100.0	-54.589999999999996
187.2	485800.0	133800.0	-1959.0
187.25	479400.0	136400.0	-3693.0
187.3	473200.0	137100.0	-4926.0
187.35	470100.0	135900.0	-5728.0
187.4	471400.0	134200.0	-6510.0
187.45	476300.0	133700.0	-7652.0
187.5	482600.0	135600.0	-9218.0
187.55	487200.0	139600.0	-10880.0
187.6	488200.0	144200.0	-12170.0
187.65	485700.0	148000.0	-12800.0
187.7	480600.0	150300.0	-12990.0
187.75	474600.0	152200.0	-13240.0
187.8	469900.0	154900.0	-13920.0
187.85	468700.0	159000.0	-15020.0
187.9	472300.0	163900.0	-16059.999999999998
187.95	479400.0	168500.0	-16550.0
188.0	486700.0	171800.0	-16350.000000000002
188.05	490500.0	174000.0	-15720.0
188.1	488800.0	175900.0	-15180.0
188.15	481900.0	178600.0	-15050.0
188.2	473000.0	182600.0	-15130.0
188.25	466100.0	187300.0	-14970.0
188.3	464000.0	191000.0	-14180.0
188.35	467700.0	192400.0	-12790.0
188.4	476000.0	191700.0	-11210.0
188.45	485000.0	190300.0	-9920.0
188.5	490900.0	190000.0	-9085.0
188.55	490700.0	191400.0	-8444.0
188.6	484100.0	193800.0	-7494.0
188.65	474000.0	195600.0	-5943.0
188.7	465000.0	195200.0	-3971.0
188.75	461300.0	192200.0	-2068.0
188.8	464800.0	187700.0	-690.9
188.85	474200.0	183400.0	100.4
188.9	485600.0	180400.0	710.5
188.95	494400.0	178700.0	1655.0
189.0	497100.0	177300.0	3182.0
189.05	492300.0	175400.0	5036.0
189.1	482100.0	172300.0	6666.0
189.15	471300.0	168400.0	7687.0
189.2	465800.0	164600.0	8193.0
189.25	468900.0	161500.0	8601.0
189.3	479500.0	158800.0	9276.0
189.35	493100.0	156200.0	10210.0
189.4	504100.0	153800.0	11110.0
189.45	508100.0	151600.0	11600.0
189.5	503800.0	150300.0	11560.0
189.55	493500.0	149800.0	11190.0
189.6	481800.0	149600.0	10830.0
189.65	474600.0	149200.0	10680.0
189.7	475100.0	148000.0	10660.0
189.75	482900.0	146100.0	10450.0
189.8	494100.0	144400.0	9759.0
189.85	503400.0	143900.0	8603.0
189.9	506400.0	144900.0	7276.0
189.95	502100.0	146600.0	6136.0
190.0	492000.0	148000.0	5301.0
190.05	480400.0	148500.0	4643.0
190.1	472200.0	148400.0	3865.0
190.15	471000.0	148700.0	2698.0
190.2	477000.0	150000.0	1097.0
190.25	487700.0	152300.0	-700.9
190.3	498200.0	155100.0	-2360.0
190.35	504000.0	157400.0	-3693.0
190.4	502200.0	158900.0	-4778.0
190.45	493600.0	160200.0	-5870.0
190.5	481700.0	162200.0	-7210.0
190.55	472200.0	165300.0	-8779.0
190.6	469400.0	168900.0	-10330.0
190.65	474200.0	172100.0	-11590.0
190.7	484200.0	174400.0	-12470.0
190.75	495000.0	175400.0	-13110.0
190.8	501800.0	175600.0	-13800.0
190.85	501300.0	175600.0	-14650.0
190.9	494100.0	176300.0	-15500.0
190.95	483500.0	177800.0	-16050.0
191.0	474400.0	179400.0	-16110.0
191.05	470700.0	180300.0	-15770.0
191.1	473900.0	180400.0	-15330.0
191.15	482200.0	179900.0	-15160.0
191.2	492200.0	179700.0	-15280.0
191.25	499100.0	180000.0	-15420.0
191.3	500500.0	180200.0	-15160.0
191.35	495600.0	179300.0	-14310.0
191.4	487000.0	177200.0	-13010.0
191.45	478400.0	174500.0	-11680.0
191.5	473500.0	172200.0	-10710.0
191.55	474700.0	170800.0	-10080.0
191.6	481600.0	170100.0	-9508.0
191.65	491100.0	169100.0	-8638.0
191.7	499000.0	167300.0	-7304.0
191.75	502100.0	164600.0	-5670.0
191.8	499300.0	162200.0	-4050.0
191.85	492400.0	160200.0	-2681.0
191.9	485300.0	158600.0	-1557.0
191.95	481800.0	157000.0	-460.6
192.0	483400.0	155400.0	777.5999999999999
192.05	489800.0	154100.0	2183.0
192.1	498400.0	153300.0	3568.0
192.15	505700.0	153000.0	4705.0
192.2	508600.0	152700.0	5512.0
192.25	506600.0	152100.0	6170.0
192.3	501300.0	151400.0	6953.0
192.35	494900.0	150900.0	7966.0
192.4	489800.0	150800.0	9036.0
192.45	487500.0	151300.0	9862.0
192.5	489100.0	152300.0	10260.0
192.55	493700.0	153400.0	10280.0
192.6	498900.0	154200.0	10140.0
192.65	502100.0	154800.0	10080.0
192.7	501900.0	155400.0	10230.0
192.75	498200.0	156200.0	10450.0
192.8	493000.0	157100.0	10440.0
192.85	488800.0	158100.0	10020.0
192.9	487200.0	159100.0	9165.0
192.95	488300.0	160500.0	8103.0
193.0	491200.0	162300.0	7081.0
193.05	494600.0	164600.0	6258.0
193.1	496400.0	167100.0	5498.0
193.15	495500.0	169600.0	4594.0
193.2	492300.0	171900.0	3402.0
193.25	489000.0	174100.0	1994.0
193.3	486800.0	175800.0	547.5
193.35	486600.0	176900.0	-754.9
193.4	488500.0	177900.0	-1844.0
193.45	490900.0	179300.0	-2876.0
193.5	492700.0	180900.0	-4073.0000000000005
193.55	492700.0	182400.0	-5508.0
193.6	490800.0	182900.0	-7080.0
193.65	488100.0	182000.0	-8498.0
193.7	486300.0	180300.0	-9522.0
193.75	486000.0	178500.0	-10180.0
193.8	486800.0	177500.0	-10740.0
193.85	488500.0	177400.0	-11450.0
193.9	490000.0	177600.0	-12440.0
193.95	491000.0	177100.0	-13490.0
194.0	491600.0	175300.0	-14250.0
194.05	492100.0	172600.0	-14530.0
194.1	492700.0	169800.0	-14440.0
194.15	492800.0	167700.0	-14360.0
194.2	493000.0	166600.0	-14460.0
194.25	493800.0	165900.0	-14720.0
194.3	494700.0	164700.0	-14940.0
194.35	495500.0	162000.0	-14860.0
194.4	496200.0	158700.0	-14420.0
194.45	496900.0	155900.0	-13760.0
194.5	498200.0	154600.0	-13090.0
194.55	500100.0	154600.0	-12590.0
194.6	502300.0	154500.0	-12200.0
194.65	504700.0	153600.0	-11640.0
194.7	506400.0	151700.0	-10730.0
194.75	506700.0	149700.0	-9524.0
194.8	505800.0	148900.0	-8199.0
194.85	504600.0	149700.0	-6960.0
194.9	504000.0	151700.0	-5901.0
194.95	504900.0	153100.0	-4885.0
195.0	506800.0	153100.0	-3758.0
195.05	508600.0	152000.0	-2477.0
195.1	509000.0	151100.0	-1130.0
195.15	507600.0	151800.0	170.8
195.2	505100.0	154400.0	1347.0
195.25	502600.0	158200.0	2417.0
195.3	500600.0	161400.0	3452.0
195.35	499600.0	162900.0	4499.0
195.4	499300.0	163000.0	5526.0
195.45	500300.0	162700.0	6491.0
195.5	502200.0	163400.0	7266.0
195.55	504400.0	165700.0	7795.0
195.6	505500.0	169200.0	8080.0
195.65	504600.0	172500.0	8256.0
195.7	502200.0	174800.0	8510.0
195.75	499100.0	176200.0	8837.0
195.8	496200.0	177600.0	9106.0
195.85	494500.0	179600.0	9115.0
195.9	495200.0	182200.0	8805.0
195.95	498600.0	184700.0	8266.0
196.0	503500.0	186300.0	7642.0
196.05	507500.0	187000.0	7037.0
196.1	508800.0	187500.0	6450.0
196.15	506500.0	188400.0	5745.0
196.2	501600.0	190200.0	4853.0
196.25	496200.0	192100.0	3781.0
196.3	492800.0	192700.0	2643.0
196.35	493000.0	191200.0	1574.0
196.4	496900.0	187800.0	650.1
196.45	502700.0	184200.0	-241.2
196.5	507500.0	182200.0	-1284.0
196.55	508900.0	182300.0	-2607.0
196.6	506400.0	183500.0	-4107.0
196.65	501200.0	183500.0	-5503.0
196.7	496600.0	180800.0	-6551.0
196.75	495000.0	175900.0	-7285.0
196.8	497800.0	170700.0	-7933.0
196.85	504100.0	167200.0	-8795.0
196.9	511000.0	166400.0	-10020.0
196.95	515500.0	166800.0	-11450.0
197.0	515700.00000000006	166300.0	-12740.0
197.05	512200.00000000006	163400.0	-13580.0
197.1	507000.0	159000.0	-13960.0
197.15	502700.0	155000.0	-14140.0
197.2	501800.0	153200.0	-14470.0
197.25	505700.0	153900.0	-15020.0
197.3	513299.99999999994	155500.0	-15630.0
197.35	521600.0	156200.0	-16020.0
197.4	527200.0	155000.0	-16030.000000000002
197.45	527600.0	152600.0	-15730.0
197.5	523000.0	150500.0	-15290.0
197.55	516600.0	150200.0	-14860.0
197.6	511800.0	151400.0	-14460.0
197.65	510700.0	152800.0	-14020.0
197.7	514100.0	153200.0	-13420.0
197.75	520400.0	152400.0	-12580.0
197.8	526600.0	151500.0	-11550.0
197.85	529600.0	151600.0	-10470.0
197.9	528100.0	153700.0	-9425.0
197.95	522000.0	157200.0	-8413.0
198.0	513600.0	160500.0	-7315.0
198.05	506600.0	162000.0	-5960.0
198.1	504400.0	161500.0	-4341.0
198.15	507800.0	160400.0	-2676.0
198.2	515299.99999999994	161000.0	-1245.0
198.25	522799.99999999994	164600.0	-228.5
198.3	526500.0	170500.0	499.3
198.35	524500.0	176200.0	1273.0
198.4	517900.0	179600.0	2385.0
198.45	510300.0	179900.0	3853.0
198.5	505000.0	178400.0	5328.0
198.55	504400.0	177500.0	6420.0
198.6	508700.0	179200.0	6959.0
198.65	515400.0	183700.0	7084.0
198.7	521400.0	189100.0	7150.0
198.75	523600.0	192900.0	7453.0
198.8	521400.0	193400.0	8071.999999999999
198.85	515700.00000000006	191300.0	8754.0
198.9	509600.0	188800.0	9192.0
198.95	505800.0	188100.0	9171.0
199.0	506200.0	189400.0	8755.0
199.05	510800.0	191200.0	8265.0
199.1	517400.0	191300.0	7920.0
199.15	523100.0	189200.0	7716.0
199.2	525000.0	185800.0	7430.0
199.25	522500.0	183300.0	6840.0
199.3	516299.99999999994	182800.0	5877.0
199.35	509600.0	183500.0	4742.0
199.4	505400.0	183500.0	3704.0
199.45	506400.0	181400.0	2940.0
199.5	512100.0	177200.0	2305.0
199.55	519700.00000000006	172700.0	1478.0
199.6	525100.0	169700.0	214.5
199.65	525600.0	168900.0	-1390.0
199.7	521500.0	169400.0	-2950.0
199.75	515000.0	169600.0	-4142.0
199.8	509800.0	167900.0	-4940.0
199.85	508800.0	164300.0	-5653.0
199.9	513000.0	159900.0	-6652.0
199.95	520799.99999999994	156600.0	-8061.0
200.0	528800.0	155700.0	-9699.0
200.05	533500.0	156400.0	-11190.0
200.1	533000.0	156800.0	-12200.0
200.15	527600.0	155100.0	-12740.0
200.2	520500.0	151500.0	-13090.0
200.25	515000.0	147600.0	-13680.0
200.3	513799.99999999994	145700.0	-14650.0
200.35	517200.00000000006	146500.0	-15750.0
200.4	523600.0	148500.0	-16490.0
200.45	530000.0	149600.0	-16540.0
200.5	533600.0	148800.0	-15980.0
200.55	533100.0	146900.0	-15250.0
200.6	528500.0	146000.0	-14810.0
200.65	521299.99999999994	147600.0	-14800.0
200.7	514500.0	151400.0	-14880.0
200.75	511600.0	155400.0	-14510.0
200.8	514000.0	157500.0	-13460.0
200.85	520200.00000000006	157500.0	-11980.0
200.9	526800.0	156900.0	-10630.0
200.95	530400.0	158000.0	-9775.0
201.0	528700.0	161900.0	-9354.0
201.05	522400.0	167600.0	-8893.0
201.1	514299.99999999994	172500.0	-7921.0
201.15	508600.0	174700.0	-6319.0
201.2	508500.0	174200.0	-4482.0
201.25	514400.0	173000.0	-2971.0
201.3	523400.0	173500.0	-2090.0
201.35	530800.0	177000.0	-1678.0
201.4	532600.0	182600.0	-1186.0
201.45	528100.0	187500.0	-122.39999999999999
201.5	519700.00000000006	189100.0	1565.0
201.55	511300.0	186900.0	3429.0
201.6	506900.0	183200.0	4846.0
201.65	508500.0	180900.0	5505.0
201.7	515500.0	181800.0	5654.0
201.75	524800.0	184800.0	5861.0
201.8	532200.0	187100.0	6583.0
201.85	533800.0	186600.0	7781.0
201.9	529000.0	183500.0	9017.0
201.95	519500.0	180300.0	9771.0
202.0	509000.0	178800.0	9824.0
202.05	501600.0	179700.0	9446.0
202.1	500800.0	181700.0	9168.0
202.15	506900.0	182600.0	9292.0
202.2	517100.0	180600.0	9656.0
202.25	526700.0	176200.0	9805.0
202.3	531300.0	171600.0	9388.0
202.35	529000.0	169500.0	8434.0
202.4	520600.0	170200.0	7290.0
202.45	510200.0	172600.0	6359.0
202.5	502600.0	173900.0	5744.0
202.55	501600.0	172000.0	5190.0
202.6	507900.0	167100.0	4304.0
202.65	518400.0	162000.0	2838.0
202.7	528000.0	159300.0	922.6999999999999
202.75	532400.0	159700.0	-987.1
202.8	530000.0	161500.0	-2423.0
202.85	522400.0	162200.0	-3281.0
202.9	513299.99999999994	160000.0	-3911.0
202.95	506900.0	155700.0	-4823.0
203.0	506000.0	151800.0	-6302.0
203.05	511400.0	150600.0	-8162.000000000001
203.1	521000.0	152300.0	-9898.0
203.15	530900.0	155200.0	-11050.0
203.2	536400.0	156800.0	-11590.0
203.25	534700.0	155800.0	-11880.0
203.3	525700.0	153200.0	-12400.0
203.35	513200.00000000006	151300.0	-13340.0
203.4	502900.0	151700.0	-14450.0
203.45	499200.0	154400.0	-15260.0
203.5	503600.0	157900.0	-15500.0
203.55	513200.00000000006	160000.0	-15340.0
203.6	523400.0	159800.0	-15180.0
